Phi[deg],Theta[deg],GainTotal
-114,118,-5.54777
-112,118,-5.60383
-110,118,-5.68299
-108,118,-5.77056
-106,118,-5.85094
-104,118,-5.91015
-102,118,-5.9383
-100,118,-5.93123
-98,118,-5.89082
-96,118,-5.82383
-94,118,-5.73981
-92,118,-5.64898
-90,118,-5.56049
-88,118,-5.48153
-86,118,-5.41705
-84,118,-5.36988
-82,118,-5.34109
-80,118,-5.33043
-78,118,-5.33666
-76,118,-5.35801
-74,118,-5.39272
-72,118,-5.43954
-70,118,-5.49815
-68,118,-5.56936
-66,118,-5.65476
-64,118,-5.75596
-62,118,-5.87346
-60,118,-6.00554
-58,118,-6.14764
-56,118,-6.29248
-54,118,-6.43125
-52,118,-6.55566
-50,118,-6.66024
-48,118,-6.74428
-46,118,-6.81246
-44,118,-6.87431
-42,118,-6.94257
-40,118,-7.03137
-38,118,-7.15437
-36,118,-7.32349
-34,118,-7.54786
-32,118,-7.83325
-30,118,-8.18169
-28,118,-8.59138
-26,118,-9.05687
-24,118,-9.56943
-22,118,-10.1177
-20,118,-10.6882
-18,118,-11.2661
-16,118,-11.836
-14,118,-12.3822
-12,118,-12.8891
-10,118,-13.3408
-8,118,-13.7201
-6,118,-14.0078
-4,118,-14.1831
-2,118,-14.2276
0,118,-14.1318
2,118,-13.9008
4,118,-13.5544
6,118,-13.1218
8,118,-12.6328
10,118,-12.1118
12,118,-11.5756
14,118,-11.0353
16,118,-10.4984
18,118,-9.9718
20,118,-9.46283
22,118,-8.97866
24,118,-8.52556
26,118,-8.10811
28,118,-7.72924
30,118,-7.39079
32,118,-7.09455
34,118,-6.84284
36,118,-6.63861
38,118,-6.48466
40,118,-6.38245
42,118,-6.33079
44,118,-6.32493
46,118,-6.35627
48,118,-6.41286
50,118,-6.48074
52,118,-6.54577
54,118,-6.59591
56,118,-6.62323
58,118,-6.62529
60,118,-6.60539
62,118,-6.5717
64,118,-6.53539
66,118,-6.50828
68,118,-6.50061
70,118,-6.51921
72,118,-6.56632
74,118,-6.63915
76,118,-6.72995
78,118,-6.82697
80,118,-6.91587
82,118,-6.98199
84,118,-7.01281
86,118,-7.00043
88,118,-6.94322
90,118,-6.84606
92,118,-6.71939
94,118,-6.57717
96,118,-6.43464
98,118,-6.30625
100,118,-6.20426
102,118,-6.13774
104,118,-6.11213
106,118,-6.12901
108,118,-6.18618
110,118,-6.27783
112,118,-6.39505
114,118,-6.52668
116,118,-6.66044
118,118,-6.78459
120,118,-6.88947
122,118,-6.9689
124,118,-7.02083
126,118,-7.04717
128,118,-7.05296
130,118,-7.0453
132,118,-7.03236
134,118,-7.02282
136,118,-7.02561
138,118,-7.04975
140,118,-7.10417
142,118,-7.19734
144,118,-7.33677
146,118,-7.52847
148,118,-7.77654
150,118,-8.08306
152,118,-8.44808
154,118,-8.86979
156,118,-9.34468
158,118,-9.86749
160,118,-10.4309
162,118,-11.0253
164,118,-11.6381
166,118,-12.2544
168,118,-12.8576
170,118,-13.4315
172,118,-13.9615
174,118,-14.4359
176,118,-14.8451
178,118,-15.1792
180,118,-15.4252
-180,120,-15.8821
-178,120,-15.9802
-176,120,-15.9454
-174,120,-15.7576
-172,120,-15.4027
-170,120,-14.8803
-168,120,-14.2085
-166,120,-13.4215
-164,120,-12.5634
-162,120,-11.6795
-160,120,-10.8108
-158,120,-9.99113
-156,120,-9.24618
-154,120,-8.59385
-152,120,-8.04493
-150,120,-7.6037
-148,120,-7.26847
-146,120,-7.03196
-144,120,-6.88162
-142,120,-6.80024
-140,120,-6.76686
-138,120,-6.75839
-136,120,-6.75208
-134,120,-6.72861
-132,120,-6.67516
-130,120,-6.58751
-128,120,-6.4703
-126,120,-6.3352
-124,120,-6.19773
-122,120,-6.07376
-120,120,-5.97669
-118,120,-5.9155
-116,120,-5.89392
-114,120,-5.91022
-112,120,-5.95772
-110,120,-6.02567
-108,120,-6.10076
-106,120,-6.16899
-104,120,-6.21791
-102,120,-6.23869
-100,120,-6.22748
-98,120,-6.1857
-96,120,-6.11909
-94,120,-6.036
-92,120,-5.94568
-90,120,-5.85673
-88,120,-5.77632
-86,120,-5.70979
-84,120,-5.66075
-82,120,-5.63117
-80,120,-5.62172
-78,120,-5.63199
-76,120,-5.6608
-74,120,-5.70663
-72,120,-5.76808
-70,120,-5.84421
-68,120,-5.93474
-66,120,-6.03981
-64,120,-6.15934
-62,120,-6.29208
-60,120,-6.43477
-58,120,-6.58165
-56,120,-6.72487
-54,120,-6.8557
-52,120,-6.96662
-50,120,-7.05336
-48,120,-7.1165
-46,120,-7.16183
-44,120,-7.19954
-42,120,-7.24274
-40,120,-7.3056
-38,120,-7.40186
-36,120,-7.54358
-34,120,-7.74027
-32,120,-7.99828
-30,120,-8.32044
-28,120,-8.70596
-26,120,-9.15056
-24,120,-9.64678
-22,120,-10.1845
-20,120,-10.7516
-18,120,-11.334
-16,120,-11.9168
-14,120,-12.4836
-12,120,-13.0166
-10,120,-13.4965
-8,120,-13.9011
-6,120,-14.2065
-4,120,-14.3886
-2,120,-14.4289
0,120,-14.321
2,120,-14.075
4,120,-13.7152
6,120,-13.2734
8,120,-12.7801
10,120,-12.26
12,120,-11.7301
14,120,-11.2014
16,120,-10.6817
18,120,-10.1774
20,120,-9.69425
22,120,-9.23744
24,120,-8.81078
26,120,-8.41648
28,120,-8.0555
30,120,-7.7284
32,120,-7.43638
34,120,-7.1819
36,120,-6.96859
38,120,-6.80036
40,120,-6.68004
42,120,-6.60807
44,120,-6.58149
46,120,-6.59368
48,120,-6.63472
50,120,-6.69252
52,120,-6.75439
54,120,-6.80891
56,120,-6.84768
58,120,-6.86668
60,120,-6.86676
62,120,-6.85326
64,120,-6.83461
66,120,-6.82048
68,120,-6.81974
70,120,-6.83863
72,120,-6.87957
74,120,-6.94044
76,120,-7.01471
78,120,-7.09211
80,120,-7.16012
82,120,-7.20597
84,120,-7.21906
86,120,-7.19309
88,120,-7.12751
90,120,-7.02773
92,120,-6.90404
94,120,-6.76984
96,120,-6.63948
98,120,-6.5265
100,120,-6.44219
102,120,-6.39478
104,120,-6.38888
106,120,-6.42531
108,120,-6.50099
110,120,-6.60913
112,120,-6.73974
114,120,-6.88046
116,120,-7.01802
118,120,-7.14003
120,120,-7.23697
122,120,-7.3036
124,120,-7.33958
126,120,-7.34887
128,120,-7.33848
130,120,-7.3169
132,120,-7.29295
134,120,-7.27521
136,120,-7.2719
138,120,-7.29105
140,120,-7.34059
142,120,-7.42823
144,120,-7.56113
146,120,-7.74546
148,120,-7.98602
150,120,-8.28604
152,120,-8.64711
154,120,-9.06919
156,120,-9.5506
158,120,-10.0878
160,120,-10.6747
162,120,-11.3021
164,120,-11.9567
166,120,-12.621
168,120,-13.2739
170,120,-13.8927
172,120,-14.4562
174,120,-14.9475
176,120,-15.3546
178,120,-15.6692
180,120,-15.8821
-180,122,-16.3005
-178,122,-16.348
-176,122,-16.2584
-174,122,-16.0174
-172,122,-15.6157
-170,122,-15.0571
-168,122,-14.3618
-166,122,-13.5646
-164,122,-12.7077
-162,122,-11.834
-160,122,-10.9818
-158,122,-10.1825
-156,122,-9.45964
-154,122,-8.82946
-152,122,-8.30136
-150,122,-7.87855
-148,122,-7.55845
-146,122,-7.33314
-144,122,-7.18978
-142,122,-7.11122
-140,122,-7.07709
-138,122,-7.0655
-136,122,-7.05542
-134,122,-7.02944
-132,122,-6.97646
-130,122,-6.89319
-128,122,-6.78413
-126,122,-6.65988
-124,122,-6.53423
-122,122,-6.42125
-120,122,-6.3327
-118,122,-6.27643
-116,122,-6.25554
-114,122,-6.26827
-112,122,-6.30848
-110,122,-6.36652
-108,122,-6.43061
-106,122,-6.48852
-104,122,-6.52944
-102,122,-6.54565
-100,122,-6.5336
-98,122,-6.49414
-96,122,-6.43178
-94,122,-6.35346
-92,122,-6.26714
-90,122,-6.18061
-88,122,-6.10077
-86,122,-6.03321
-84,122,-5.98215
-82,122,-5.95046
-80,122,-5.93978
-78,122,-5.95065
-76,122,-5.98272
-74,122,-6.03502
-72,122,-6.10633
-70,122,-6.19542
-68,122,-6.3012
-66,122,-6.42251
-64,122,-6.55762
-62,122,-6.70348
-60,122,-6.85519
-58,122,-7.00578
-56,122,-7.14677
-54,122,-7.26957
-52,122,-7.36738
-50,122,-7.43709
-48,122,-7.48043
-46,122,-7.50414
-44,122,-7.51901
-42,122,-7.53838
-40,122,-7.5765
-38,122,-7.64716
-36,122,-7.76256
-34,122,-7.93252
-32,122,-8.16393
-30,122,-8.46039
-28,122,-8.8221
-26,122,-9.24595
-24,122,-9.72584
-22,122,-10.253
-20,122,-10.8166
-18,122,-11.4036
-16,122,-11.9993
-14,122,-12.5868
-12,122,-13.1463
-10,122,-13.6546
-8,122,-14.0846
-6,122,-14.407
-4,122,-14.5944
-2,122,-14.6286
0,122,-14.5071
2,122,-14.2456
4,122,-13.8737
6,122,-13.4258
8,122,-12.9336
10,122,-12.4214
12,122,-11.906
14,122,-11.398
16,122,-10.9045
18,122,-10.4304
20,122,-9.97954
22,122,-9.55448
24,122,-9.15636
26,122,-8.78505
28,122,-8.43975
30,122,-8.12013
32,122,-7.82729
34,122,-7.56431
36,122,-7.33592
38,122,-7.14742
40,122,-7.00318
42,122,-6.90525
44,122,-6.85247
46,122,-6.84014
48,122,-6.86039
50,122,-6.90315
52,122,-6.95739
54,122,-7.01268
56,122,-7.0606
58,122,-7.09592
60,122,-7.1172
62,122,-7.12677
64,122,-7.12987
66,122,-7.13331
68,122,-7.14376
70,122,-7.1662
72,122,-7.20264
74,122,-7.25144
76,122,-7.30724
78,122,-7.36163
80,122,-7.40447
82,122,-7.42564
84,122,-7.4172
86,122,-7.37509
88,122,-7.30027
90,122,-7.1987
92,122,-7.08034
94,122,-6.95755
96,122,-6.84331
98,122,-6.74967
100,122,-6.68652
102,122,-6.66082
104,122,-6.67609
106,122,-6.73213
108,122,-6.82492
110,122,-6.94672
112,122,-7.08658
114,122,-7.23134
116,122,-7.36725
118,122,-7.48203
120,122,-7.56696
122,122,-7.61839
124,122,-7.63796
126,122,-7.63168
128,122,-7.60815
130,122,-7.57681
132,122,-7.54669
134,122,-7.52591
136,122,-7.52177
138,122,-7.54117
140,122,-7.59095
142,122,-7.67796
144,122,-7.80892
146,122,-7.99004
148,122,-8.22667
150,122,-8.52301
152,122,-8.88198
154,122,-9.30504
156,122,-9.7921
158,122,-10.341
160,122,-10.9469
162,122,-11.6012
164,122,-12.2901
166,122,-12.9942
168,122,-13.6888
170,122,-14.3456
172,122,-14.9369
174,122,-15.4399
176,122,-15.8398
178,122,-16.1284
180,122,-16.3005
-180,124,-16.7092
-178,124,-16.7018
-176,124,-16.5528
-174,124,-16.2544
-172,124,-15.8039
-170,124,-15.2103
-168,124,-14.4965
-166,124,-13.6969
-164,124,-12.8514
-162,124,-11.9991
-160,124,-11.1745
-158,124,-10.4058
-156,124,-9.71362
-154,124,-9.11218
-152,124,-8.60922
-150,124,-8.20669
-148,124,-7.90114
-146,124,-7.68413
-144,124,-7.5427
-142,124,-7.46015
-140,124,-7.41719
-138,124,-7.39376
-136,124,-7.37121
-134,124,-7.33479
-132,124,-7.2756
-130,124,-7.19165
-128,124,-7.08743
-126,124,-6.97234
-124,124,-6.85824
-122,124,-6.75702
-120,124,-6.6785
-118,124,-6.62911
-116,124,-6.61117
-114,124,-6.62279
-112,124,-6.65834
-110,124,-6.70929
-108,124,-6.76538
-106,124,-6.81612
-104,124,-6.85226
-102,124,-6.8671
-100,124,-6.85736
-98,124,-6.82324
-96,124,-6.76804
-94,124,-6.6972
-92,124,-6.61728
-90,124,-6.5351
-88,124,-6.4571
-86,124,-6.38894
-84,124,-6.33533
-82,124,-6.29992
-80,124,-6.28532
-78,124,-6.29308
-76,124,-6.32379
-74,124,-6.37725
-72,124,-6.4527
-70,124,-6.54892
-68,124,-6.66431
-66,124,-6.7967
-64,124,-6.94292
-62,124,-7.09834
-60,124,-7.25653
-58,124,-7.40937
-56,124,-7.54784
-54,124,-7.66341
-52,124,-7.74991
-50,124,-7.80515
-48,124,-7.83179
-46,124,-7.83729
-44,124,-7.83284
-42,124,-7.83194
-40,124,-7.8489
-38,124,-7.89753
-36,124,-7.99015
-34,124,-8.13687
-32,124,-8.34508
-30,124,-8.61914
-28,124,-8.96023
-26,124,-9.36647
-24,124,-9.83311
-22,124,-10.3528
-20,124,-10.9158
-18,124,-11.5101
-16,124,-12.1212
-14,124,-12.7313
-12,124,-13.3185
-10,124,-13.8557
-8,124,-14.3106
-6,124,-14.6488
-4,124,-14.8399
-2,124,-14.8664
0,124,-14.7305
2,124,-14.4541
4,124,-14.072
6,124,-13.6214
8,124,-13.1346
10,124,-12.6357
12,124,-12.1406
14,124,-11.659
16,124,-11.1966
18,124,-10.7565
20,124,-10.3398
22,124,-9.94645
24,124,-9.57485
26,124,-9.22266
28,124,-8.88774
30,124,-8.56929
32,124,-8.26889
34,124,-7.99075
36,124,-7.74107
38,124,-7.52672
40,124,-7.3536
42,124,-7.22531
44,124,-7.14229
46,124,-7.10161
48,124,-7.09732
50,124,-7.1213
52,124,-7.16426
54,124,-7.21695
56,124,-7.27126
58,124,-7.32113
60,124,-7.36315
62,124,-7.39675
64,124,-7.42378
66,124,-7.44772
68,124,-7.47244
70,124,-7.50097
72,124,-7.53441
74,124,-7.5713
76,124,-7.60749
78,124,-7.63669
80,124,-7.65157
82,124,-7.64529
84,124,-7.61306
86,124,-7.5535
88,124,-7.46923
90,124,-7.36675
92,124,-7.25546
94,124,-7.14641
96,124,-7.05083
98,124,-6.9789
100,124,-6.93877
102,124,-6.93586
104,124,-6.97235
106,124,-7.0469
108,124,-7.15447
110,124,-7.28645
112,124,-7.43121
114,124,-7.57523
116,124,-7.70487
118,124,-7.80866
120,124,-7.87935
122,124,-7.91519
124,124,-7.91987
126,124,-7.90111
128,124,-7.86865
130,124,-7.8324
132,124,-7.80119
134,124,-7.78249
136,124,-7.78259
138,124,-7.80726
140,124,-7.86224
142,124,-7.9535
144,124,-8.08723
146,124,-8.26956
148,124,-8.50623
150,124,-8.80221
152,124,-9.16151
154,124,-9.58689
156,124,-10.0795
158,124,-10.6385
160,124,-11.26
162,124,-11.9358
164,124,-12.6522
166,124,-13.3886
168,124,-14.1173
170,124,-14.8055
172,124,-15.4195
174,124,-15.9308
176,124,-16.3209
178,124,-16.5812
180,124,-16.7092
-180,126,-17.1333
-178,126,-17.072
-176,126,-16.8632
-174,126,-16.5067
-172,126,-16.0071
-170,126,-15.3793
-168,126,-14.6493
-166,126,-13.8514
-164,126,-13.0224
-162,126,-12.1975
-160,126,-11.4068
-158,126,-10.6744
-156,126,-10.0178
-154,126,-9.44866
-152,126,-8.97267
-150,126,-8.59041
-148,126,-8.29748
-146,126,-8.08497
-144,126,-7.94002
-142,126,-7.84669
-140,126,-7.7873
-138,126,-7.74416
-136,126,-7.70159
-134,126,-7.6479
-132,126,-7.57675
-130,126,-7.48757
-128,126,-7.38492
-126,126,-7.277
-124,126,-7.17365
-122,126,-7.08448
-120,126,-7.01726
-118,126,-6.97684
-116,126,-6.9646
-114,126,-6.97845
-112,126,-7.01316
-110,126,-7.06117
-108,126,-7.11357
-106,126,-7.16134
-104,126,-7.19656
-102,126,-7.21337
-100,126,-7.20863
-98,126,-7.18198
-96,126,-7.13559
-94,126,-7.07349
-92,126,-7.00095
-90,126,-6.92377
-88,126,-6.84783
-86,126,-6.77874
-84,126,-6.72154
-82,126,-6.68057
-80,126,-6.65929
-78,126,-6.66023
-76,126,-6.68495
-74,126,-6.73413
-72,126,-6.80758
-70,126,-6.90434
-68,126,-7.0226
-66,126,-7.15951
-64,126,-7.31087
-62,126,-7.47081
-60,126,-7.63175
-58,126,-7.78467
-56,126,-7.92012
-54,126,-8.02966
-52,126,-8.10756
-50,126,-8.15226
-48,126,-8.16703
-46,126,-8.15968
-44,126,-8.1416
-42,126,-8.1263
-40,126,-8.12803
-38,126,-8.16057
-36,126,-8.23633
-34,126,-8.36567
-32,126,-8.55646
-30,126,-8.81378
-28,126,-9.13985
-26,126,-9.534
-24,126,-9.99283
-22,126,-10.5104
-20,126,-11.078
-18,126,-11.6846
-16,126,-12.3156
-14,126,-12.9522
-12,126,-13.5698
-10,126,-14.1372
-8,126,-14.6171
-6,126,-14.9699
-4,126,-15.1629
-2,126,-15.1801
0,126,-15.029
2,126,-14.7383
4,126,-14.3477
6,126,-13.897
8,126,-13.4189
10,126,-12.9367
12,126,-12.4651
14,126,-12.0125
16,126,-11.5825
18,126,-11.1759
20,126,-10.7913
22,126,-10.4256
24,126,-10.0748
26,126,-9.73464
28,126,-9.40221
30,126,-9.07688
32,126,-8.7613
34,126,-8.46126
36,126,-8.18468
38,126,-7.94002
40,126,-7.73456
42,126,-7.57321
44,126,-7.45772
46,126,-7.38665
48,126,-7.35574
50,126,-7.35863
52,126,-7.38771
54,126,-7.43497
56,126,-7.4928
58,126,-7.55466
60,126,-7.61557
62,126,-7.67234
64,126,-7.72353
66,126,-7.76911
68,126,-7.80974
70,126,-7.84604
72,126,-7.87777
74,126,-7.90335
76,126,-7.91981
78,126,-7.92315
80,126,-7.9092
82,126,-7.87466
84,126,-7.81821
86,126,-7.74119
88,126,-7.6479
90,126,-7.54526
92,126,-7.44198
94,126,-7.34763
96,126,-7.27153
98,126,-7.22182
100,126,-7.20474
102,126,-7.22398
104,126,-7.28029
106,126,-7.37107
108,126,-7.4903
110,126,-7.62865
112,126,-7.77411
114,126,-7.91327
116,126,-8.03326
118,126,-8.12397
120,126,-8.18003
122,126,-8.20172
124,126,-8.19449
126,126,-8.16734
128,126,-8.13063
130,126,-8.09429
132,126,-8.06675
134,126,-8.05467
136,126,-8.06341
138,126,-8.09768
140,126,-8.16217
142,126,-8.262
144,126,-8.40276
146,126,-8.59039
148,126,-8.8308
150,126,-9.12955
152,126,-9.49148
154,126,-9.92036
156,126,-10.4184
158,126,-10.9858
160,126,-11.6194
162,126,-12.3117
164,126,-13.0491
166,126,-13.8104
168,126,-14.566
170,126,-15.2798
172,126,-15.913
174,126,-16.4317
176,126,-16.8132
178,126,-17.0475
180,126,-17.1333
-180,128,-17.5789
-178,128,-17.4699
-176,128,-17.206
-174,128,-16.7946
-172,128,-16.2484
-170,128,-15.5887
-168,128,-14.845
-166,128,-14.0511
-164,128,-13.2413
-162,128,-12.4464
-160,128,-11.6921
-158,128,-10.9982
-156,128,-10.3787
-154,128,-9.84239
-152,128,-9.3928
-150,128,-9.02889
-148,128,-8.74527
-146,128,-8.53264
-144,128,-8.37849
-142,128,-8.26805
-140,128,-8.1857
-138,128,-8.1166
-136,128,-8.04838
-134,128,-7.97262
-132,128,-7.88551
-130,128,-7.78787
-128,128,-7.68428
-126,128,-7.58177
-124,128,-7.48827
-122,128,-7.41121
-120,128,-7.35633
-118,128,-7.32693
-116,128,-7.32342
-114,128,-7.34337
-112,128,-7.38181
-110,128,-7.43188
-108,128,-7.4857
-106,128,-7.53535
-104,128,-7.57385
-102,128,-7.59591
-100,128,-7.59842
-98,128,-7.5805
-96,128,-7.54336
-94,128,-7.48991
-92,128,-7.42427
-90,128,-7.35137
-88,128,-7.27659
-86,128,-7.20538
-84,128,-7.14304
-82,128,-7.09442
-80,128,-7.06374
-78,128,-7.05438
-76,128,-7.06882
-74,128,-7.10852
-72,128,-7.17397
-70,128,-7.26457
-68,128,-7.37853
-66,128,-7.51268
-64,128,-7.66221
-62,128,-7.82053
-60,128,-7.97934
-58,128,-8.12918
-56,128,-8.26043
-54,128,-8.36481
-52,128,-8.43693
-50,128,-8.47555
-48,128,-8.48417
-46,128,-8.47062
-44,128,-8.44614
-42,128,-8.42402
-40,128,-8.41826
-38,128,-8.44251
-36,128,-8.50917
-34,128,-8.62881
-32,128,-8.80974
-30,128,-9.05776
-28,128,-9.37607
-26,128,-9.76526
-24,128,-10.2233
-22,128,-10.7456
-20,128,-11.3247
-18,128,-11.9501
-16,128,-12.6072
-14,128,-13.2757
-12,128,-13.9283
-10,128,-14.5293
-8,128,-15.0355
-6,128,-15.4025
-4,128,-15.5952
-2,128,-15.6005
0,128,-15.4323
2,128,-15.1265
4,128,-14.7278
6,128,-14.2782
8,128,-13.8103
10,128,-13.3463
12,128,-12.8991
14,128,-12.4751
16,128,-12.0757
18,128,-11.6991
20,128,-11.3411
22,128,-10.9959
24,128,-10.6574
26,128,-10.3201
28,128,-9.98096
30,128,-9.64023
32,128,-9.30226
34,128,-8.97474
36,128,-8.66734
38,128,-8.38988
40,128,-8.15075
42,128,-7.95574
44,128,-7.80757
46,128,-7.70596
48,128,-7.64806
50,128,-7.62904
52,128,-7.64278
54,128,-7.68248
56,128,-7.74116
58,128,-7.81208
60,128,-7.88906
62,128,-7.96673
64,128,-8.04069
66,128,-8.10749
68,128,-8.16448
70,128,-8.20955
72,128,-8.24082
74,128,-8.2564
76,128,-8.25437
78,128,-8.23308
80,128,-8.19157
82,128,-8.13016
84,128,-8.05084
86,128,-7.95759
88,128,-7.85618
90,128,-7.75381
92,128,-7.6585
94,128,-7.5783
96,128,-7.52066
98,128,-7.49171
100,128,-7.49575
102,128,-7.53475
104,128,-7.60795
106,128,-7.71155
108,128,-7.83862
110,128,-7.9793
112,128,-8.12159
114,128,-8.25266
116,128,-8.36088
118,128,-8.43792
120,128,-8.48043
122,128,-8.49055
124,128,-8.47512
126,128,-8.44388
128,128,-8.40734
130,128,-8.37515
132,128,-8.35513
134,128,-8.35323
136,128,-8.37392
138,128,-8.42099
140,128,-8.49821
142,128,-8.60985
144,128,-8.76089
146,128,-8.95691
148,128,-9.20381
150,128,-9.50747
152,128,-9.87329
154,128,-10.3058
156,128,-10.8079
158,128,-11.3806
160,128,-12.0216
162,128,-12.7239
164,128,-13.4743
166,128,-14.2517
168,128,-15.0259
170,128,-15.7586
172,128,-16.4079
174,128,-16.9351
176,128,-17.3128
178,128,-17.5279
180,128,-17.5789
-180,130,-18.0105
-178,130,-17.8662
-176,130,-17.559
-174,130,-17.1034
-172,130,-16.5202
-170,130,-15.8368
-168,130,-15.0859
-166,130,-14.3012
-164,130,-13.5142
-162,130,-12.7516
-160,130,-12.035
-158,130,-11.3799
-156,130,-10.797
-154,130,-10.292
-152,130,-9.86635
-150,130,-9.51737
-148,130,-9.23875
-146,130,-9.02102
-144,130,-8.85235
-142,130,-8.71958
-140,130,-8.60956
-138,130,-8.5106
-136,130,-8.41377
-134,130,-8.31374
-132,130,-8.209
-130,130,-8.10148
-128,130,-7.99568
-126,130,-7.8975
-124,130,-7.81317
-122,130,-7.74816
-120,130,-7.70643
-118,130,-7.68985
-116,130,-7.69794
-114,130,-7.72786
-112,130,-7.77469
-110,130,-7.83201
-108,130,-7.89256
-106,130,-7.94909
-104,130,-7.99512
-102,130,-8.0256
-100,130,-8.03726
-98,130,-8.02874
-96,130,-8.0005
-94,130,-7.95457
-92,130,-7.89426
-90,130,-7.82385
-88,130,-7.74831
-86,130,-7.67304
-84,130,-7.6035
-82,130,-7.54497
-80,130,-7.50227
-78,130,-7.47949
-76,130,-7.47984
-74,130,-7.50552
-72,130,-7.55758
-70,130,-7.63583
-68,130,-7.73866
-66,130,-7.86283
-64,130,-8.00336
-62,130,-8.15339
-60,130,-8.30449
-58,130,-8.44721
-56,130,-8.57214
-54,130,-8.67132
-52,130,-8.7397
-50,130,-8.77619
-48,130,-8.78419
-46,130,-8.77119
-44,130,-8.74793
-42,130,-8.72718
-40,130,-8.72246
-38,130,-8.7471
-36,130,-8.81335
-34,130,-8.93189
-32,130,-9.1114
-30,130,-9.35839
-28,130,-9.67702
-26,130,-10.0691
-24,130,-10.534
-22,130,-11.0685
-20,130,-11.6665
-18,130,-12.318
-16,130,-13.0083
-14,130,-13.7158
-12,130,-14.4096
-10,130,-15.0489
-8,130,-15.5838
-6,130,-15.9642
-4,130,-16.1533
-2,130,-16.1418
0,130,-15.952
2,130,-15.6279
4,130,-15.2194
6,130,-14.7703
8,130,-14.3126
10,130,-13.8665
12,130,-13.4428
14,130,-13.0452
16,130,-12.6727
18,130,-12.3204
20,130,-11.9816
22,130,-11.6482
24,130,-11.3125
26,130,-10.9686
28,130,-10.6142
30,130,-10.2511
32,130,-9.88593
34,130,-9.52816
36,130,-9.18898
38,130,-8.87917
40,130,-8.6077
42,130,-8.38084
44,130,-8.20192
46,130,-8.07151
48,130,-7.98787
50,130,-7.94748
52,130,-7.94555
54,130,-7.97637
56,130,-8.03367
58,130,-8.11072
60,130,-8.20055
62,130,-8.29609
64,130,-8.39042
66,130,-8.47702
68,130,-8.5501
70,130,-8.60476
72,130,-8.63731
74,130,-8.6453
76,130,-8.62775
78,130,-8.58515
80,130,-8.51957
82,130,-8.43465
84,130,-8.33541
86,130,-8.22809
88,130,-8.1197
90,130,-8.01765
92,130,-7.92924
94,130,-7.8612
96,130,-7.81925
98,130,-7.80772
100,130,-7.8291
102,130,-7.88373
104,130,-7.96943
106,130,-8.0813
108,130,-8.21167
110,130,-8.35044
112,130,-8.48592
114,130,-8.60631
116,130,-8.70155
118,130,-8.76525
120,130,-8.79598
122,130,-8.79744
124,130,-8.77738
126,130,-8.74578
128,130,-8.71296
130,130,-8.68801
132,130,-8.67815
134,130,-8.68861
136,130,-8.72315
138,130,-8.78475
140,130,-8.87639
142,130,-9.00155
144,130,-9.16451
146,130,-9.37038
148,130,-9.62482
150,130,-9.9337
152,130,-10.3027
154,130,-10.7366
156,130,-11.239
158,130,-11.8113
160,130,-12.4516
162,130,-13.1536
164,130,-13.9049
166,130,-14.6849
168,130,-15.4643
170,130,-16.2047
172,130,-16.8629
174,130,-17.3975
176,130,-17.7764
178,130,-17.9821
180,130,-18.0105
-180,132,-18.3292
-178,132,-18.1697
-176,132,-17.8423
-174,132,-17.3667
-172,132,-16.7698
-170,132,-16.0838
-168,132,-15.3432
-166,132,-14.5811
-164,132,-13.8263
-162,132,-13.1022
-160,132,-12.4265
-158,132,-11.8114
-156,132,-11.2644
-154,132,-10.7888
-152,132,-10.3841
-150,132,-10.0462
-148,132,-9.76832
-146,132,-9.54114
-144,132,-9.35397
-142,132,-9.19568
-140,132,-9.05591
-138,132,-8.92622
-136,132,-8.80088
-134,132,-8.67725
-132,132,-8.55565
-130,132,-8.43876
-128,132,-8.3308
-126,132,-8.23667
-124,132,-8.16111
-122,132,-8.10803
-120,132,-8.07989
-118,132,-8.07743
-116,132,-8.09936
-114,132,-8.14247
-112,132,-8.20178
-110,132,-8.27102
-108,132,-8.34319
-106,132,-8.41125
-104,132,-8.46882
-102,132,-8.51069
-100,132,-8.53325
-98,132,-8.53462
-96,132,-8.51464
-94,132,-8.4747
-92,132,-8.4176
-90,132,-8.34726
-88,132,-8.2685
-86,132,-8.18672
-84,132,-8.10762
-82,132,-8.03684
-80,132,-7.97967
-78,132,-7.94076
-76,132,-7.92389
-74,132,-7.93181
-72,132,-7.96603
-70,132,-8.02674
-68,132,-8.11254
-66,132,-8.22036
-64,132,-8.34532
-62,132,-8.48075
-60,132,-8.61851
-58,132,-8.74962
-56,132,-8.86529
-54,132,-8.95813
-52,132,-9.0235
-50,132,-9.06042
-48,132,-9.07198
-46,132,-9.06511
-44,132,-9.04974
-42,132,-9.03779
-40,132,-9.04208
-38,132,-9.07533
-36,132,-9.14951
-34,132,-9.27523
-32,132,-9.46148
-30,132,-9.71534
-28,132,-10.0419
-26,132,-10.4442
-24,132,-10.923
-22,132,-11.4764
-20,132,-12.0996
-18,132,-12.7836
-16,132,-13.5134
-14,132,-14.2659
-12,132,-15.0065
-10,132,-15.6878
-8,132,-16.2522
-6,132,-16.6426
-4,132,-16.821
-2,132,-16.7842
0,132,-16.565
2,132,-16.217
4,132,-15.7956
6,132,-15.3454
8,132,-14.8969
10,132,-14.4679
12,132,-14.066
14,132,-13.6921
16,132,-13.3421
